INSPECTION_TYPE,BORO_CODE,STREET_NAME,ZIP_CODE,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT
Compliance,3,PULASKI STREET,11206,40.69288095,-73.94479463,Brooklyn,2023-11-22 11:34:00,Rat Activity
Initial,1,WEST 112 STREET,10026,40.80082583,-73.95482543,Manhattan,2023-04-06 09:33:00,Passed
Initial,3,DEAN STREET,11216,40.67696442,-73.95180197,Brooklyn,2023-03-06 11:30:00,Rat Activity
Initial,2,BOLTON STREET,10462,40.85524002,-73.86866308,Bronx,2023-02-27 12:15:00,Rat Activity
Initial,3,HALSEY STREET,11216,40.68224008,-73.94609064,Brooklyn,2023-06-06 12:39:00,Passed
Compliance,3,WILLOUGHBY AVENUE,11206,40.69362768,-73.95119126,Brooklyn,2023-12-11 14:29:00,Rat Activity
Initial,1,MADISON AVENUE,10035,40.80737595,-73.93943257,Manhattan,2023-08-14 16:21:00,Passed
Initial,3,CENTRAL AVENUE,11221,40.69849157,-73.9258673,Brooklyn,2023-08-01 14:36:00,Passed
Initial,2,EAST 161 STREET,10459,40.81965875,-73.90020617,Bronx,2023-02-01 09:50:00,Passed
Compliance,2,COLLEGE AVENUE,10457,40.83920632,-73.90957684,Bronx,2023-10-20 12:37:00,Passed
Initial,3,JEFFERSON AVENUE,11216,40.68295939,-73.95271703,Brooklyn,2023-11-13 16:16:00,Rat Activity
Initial,3,GARDEN STREET,11206,40.70098794,-73.93737651,Brooklyn,2023-10-10 14:43:00,Passed
Initial,1,EAST   90 STREET,10128,40.7802297,-73.94938351,Manhattan,2023-08-03 10:05:00,Rat Activity
Compliance,1,EAST 104 STREET,10029,40.79079314,-73.94692331,Manhattan,2023-11-26 12:31:00,Rat Activity
Initial,1,2 AVENUE,10028,40.77441013,-73.95428018,Manhattan,2023-10-13 13:17:00,Passed
Initial,2,MATILDA AVENUE,10466,40.89744872,-73.85738045,Bronx,2023-01-12 11:20:00,Failed for Other R
Initial,1,7 AVENUE,10001,40.7451051,-73.99491865,Manhattan,2023-11-22 11:00:00,Passed
Initial,2,MORRIS AVENUE,10456,40.82983248,-73.91608675,Bronx,2023-09-07 11:42:00,Passed
Initial,4,193 STREET,11423,40.71206036,-73.76701623,Queens,2023-04-25 16:10:00,Failed for Other R
Initial,2,HULL AVENUE,10467,40.873307,-73.87716077,Bronx,2023-08-15 10:20:00,Passed
Initial,3,EAST   38 STREET,11203,40.64201278,-73.94090206,Brooklyn,2023-08-02 16:05:00,Passed
Initial,4,36 STREET,11105,40.77329112,-73.90946811,Queens,2023-12-21 08:00:00,Passed
Initial,1,8 AVENUE,10027,40.81151197,-73.95019773,Manhattan,2023-11-13 12:08:00,Rat Activity
Initial,1,WEST 136 STREET,10030,40.81500437,-73.94090681,Manhattan,2023-11-17 15:24:00,Passed
Initial,1,WEST 89 STREET,10024,40.78782326,-73.96934423,Manhattan,2023-08-04 10:54:00,Passed
Compliance,2,SHERIDAN AVENUE,10456,40.83456727,-73.91623253,Bronx,2023-03-31 10:16:00,Rat Activity
Initial,1,PARK AVENUE,10035,40.80206029,-73.94119286,Manhattan,2023-08-07 13:23:00,Passed
Initial,2,GRAND AVENUE,10468,40.86056745,-73.904772,Bronx,2023-09-15 13:52:00,Passed
Initial,3,FULTON STREET,11238,40.68128381,-73.95645706,Brooklyn,2023-04-18 08:49:00,Failed for Other R
Initial,3,PULASKI STREET,11206,40.69264307,-73.94672047,Brooklyn,2023-10-31 14:42:00,Rat Activity
Initial,3,FLUSHING AVENUE,11237,40.70512134,-73.92766327,Brooklyn,2023-11-08 14:36:00,Passed
Initial,1,EAST 118 STREET,10035,40.79792937,-73.93591971,Manhattan,2023-09-18 09:45:00,Rat Activity
Initial,2,SEDGWICK AVENUE,10468,40.86156226,-73.90967648,Bronx,2023-04-28 14:15:00,Passed
Initial,1,WEST 121 STREET,10027,40.80585171,-73.94886185,Manhattan,2023-11-09 10:56:00,Passed
Compliance,1,ELDRIDGE STREET,10002,40.7181184,-73.99199508,Manhattan,2023-12-08 11:26:00,Failed for Other R
Compliance,2,MONROE AVENUE,10457,40.84852731,-73.90598572,Bronx,2023-05-03 10:45:00,Rat Activity
Compliance,2,FINDLAY AVENUE,10456,40.82814919,-73.9150446,Bronx,2023-12-27 12:48:00,Rat Activity
Initial,2,EAST 187 STREET,10458,40.85475893,-73.88595042,Bronx,2023-12-14 10:15:00,Passed
Initial,1,WEST 125 STREET,10027,40.80743349,-73.94467397,Manhattan,2023-09-06 11:02:00,Rat Activity
Initial,1,WEST 138 STREET,10030,40.81793731,-73.94402211,Manhattan,2023-10-06 12:05:00,Passed
Compliance,1,WEST   50 STREET,10019,40.76409306,-73.99038311,Manhattan,2023-10-24 12:01:00,Passed
Compliance,3,NEW YORK AVENUE,11216,40.67041906,-73.94767195,Brooklyn,2023-09-08 10:19:00,Rat Activity
Initial,2,MORRIS AVENUE,10456,40.83635389,-73.91228753,Bronx,2023-07-11 11:20:00,Passed
Compliance,2,CAMBRELENG AVENUE,10458,40.85713311,-73.88320253,Bronx,2023-10-17 13:04:00,Failed for Other R
Initial,2,WHITE PLAINS ROAD,10462,40.85259307,-73.86777186,Bronx,2023-03-22 13:15:00,Passed
Initial,1,WEST 141 STREET,10030,40.81826135,-73.9389385,Manhattan,2023-04-10 08:57:00,Failed for Other R
Initial,1,EAST 129 STREET,10035,40.80870187,-73.93983594,Manhattan,2023-07-13 13:58:00,Passed
Compliance,3,EAST    3 STREET,11218,40.63730728,-73.97624504,Brooklyn,2023-10-26 15:05:00,Failed for Other R
Compliance,1,EAST    7 STREET,10009,40.72662922,-73.98494782,Manhattan,2023-06-06 14:21:00,Rat Activity
Initial,3,HART STREET,11221,40.69915555,-73.92546986,Brooklyn,2023-10-17 11:31:00,Rat Activity
Initial,2,WALTON AVENUE,10468,40.86077315,-73.90133003,Bronx,2023-11-09 12:20:00,Passed
Compliance,2,EAST  184 STREET,10458,40.85450785,-73.8902417,Bronx,2023-02-14 09:20:00,Failed for Other R
Initial,1,WEST 134 STREET,10031,40.81871021,-73.9538486,Manhattan,2023-11-21 11:53:00,Passed
Initial,1,WEST 118 STREET,10026,40.80373862,-73.94969065,Manhattan,2023-10-06 14:56:00,Passed
Initial,2,BARNES AVENUE,10462,40.8489652,-73.86365126,Bronx,2023-01-12 09:08:00,Passed
Compliance,2,WEBB AVENUE,10468,40.87306077,-73.90071149,Bronx,2023-03-09 11:30:00,Rat Activity
Compliance,2,WARD AVENUE,10472,40.82537774,-73.87652694,Bronx,2023-05-26 09:35:00,Passed
Initial,1,EAST 119 STREET,10035,40.79941515,-73.9375111,Manhattan,2023-11-15 15:30:00,Rat Activity
Compliance,1,LENOX AVENUE,10027,40.8106744,-73.94337438,Manhattan,2023-11-01 12:33:00,Rat Activity
Initial,2,CRESTON AVENUE,10468,40.86149558,-73.8988272,Bronx,2023-02-13 09:20:00,Passed
Initial,3,LINDEN BOULEVARD,11208,40.66396262,-73.8781209,Brooklyn,2023-08-04 11:51:00,Failed for Other R
Initial,2,WEBSTER AVENUE,10458,40.86820148,-73.88208748,Bronx,2023-04-28 10:34:00,Rat Activity
Initial,1,WEST 144 STREET,10030,40.82073992,-73.93906267,Manhattan,2023-08-18 10:40:00,Passed
Initial,3,ECKFORD STREET,11222,40.7237999,-73.948806,Brooklyn,2023-02-01 13:14:00,Passed
Initial,1,AUDUBON AVENUE,10033,40.84362942,-73.9360743,Manhattan,2023-12-28 14:39:00,Failed for Other R
Initial,1,EAST 123 STREET,10035,40.80292046,-73.93800265,Manhattan,2023-12-20 13:55:00,Passed
Initial,3,MONROE STREET,11216,40.68589649,-73.94688814,Brooklyn,2023-10-12 08:14:00,Rat Activity
Initial,1,WEST 148 STREET,10031,40.82866919,-73.94983433,Manhattan,2023-03-23 14:11:00,Passed
Initial,3,HALSEY STREET,11216,40.68177255,-73.95013996,Brooklyn,2023-02-08 14:18:00,Passed
Initial,3,THROOP AVENUE,11206,40.6955235,-73.94342207,Brooklyn,2023-02-01 11:53:00,Passed
Compliance,3,DEAN STREET,11216,40.6767984,-73.94874848,Brooklyn,2023-03-29 14:48:00,Rat Activity
Initial,2,BATHGATE AVENUE,10457,40.85393079,-73.89244409,Bronx,2023-11-14 14:28:00,Passed
Initial,1,WEST 94 STREET,10025,40.79110545,-73.96742866,Manhattan,2023-08-16 13:25:00,Rat Activity
Initial,1,GRAND STREET,10002,40.71778084,-73.99261921,Manhattan,2023-03-08 09:28:00,Passed
Initial,1,WEST   86 STREET,10024,40.7866713,-73.9726526,Manhattan,2023-01-19 14:05:00,Failed for Other R
Initial,1,AVENUE B,10009,40.72317597,-73.98258194,Manhattan,2023-12-11 08:24:00,Passed
Initial,5,OSGOOD AVENUE,10304,40.61805638,-74.08135871,Staten Island,2023-08-02 10:40:00,Passed
Compliance,3,GLEN STREET,11208,40.68075696,-73.87219162,Brooklyn,2023-03-29 14:10:00,Rat Activity
Initial,1,ST NICHOLAS AVENUE,10027,40.81470915,-73.949191,Manhattan,2023-10-18 14:40:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69498345,-73.93937639,Brooklyn,2023-01-06 12:22:00,Rat Activity
Initial,1,2 AVENUE,10035,40.79902198,-73.93627984,Manhattan,2023-09-19 16:22:00,Passed
Compliance,3,JEFFERSON AVENUE,11216,40.68300861,-73.95228072,Brooklyn,2023-12-14 13:28:00,Failed for Other R
Initial,5,VAN BRUNT STREET,10312,40.54253521,-74.17163927,Staten Island,2023-02-22 14:25:00,Passed
Initial,1,1 AVENUE,10003,40.72623963,-73.98628282,Manhattan,2023-09-22 09:17:00,Passed
Initial,3,46 STREET,11220,40.64926821,-74.01117149,Brooklyn,2023-08-01 10:30:00,Passed
Initial,1,ST NICHOLAS AVENUE,10027,40.81158133,-73.95196059,Manhattan,2023-10-18 10:45:00,Rat Activity
Initial,2,CRESTON AVENUE,10468,40.86141054,-73.89887432,Bronx,2023-02-13 09:10:00,Passed
Initial,1,EDGECOMBE AVENUE,10030,40.82239497,-73.94442663,Manhattan,2023-11-14 10:24:00,Passed
Initial,3,ST NICHOLAS AVENUE,11237,40.70619179,-73.91941336,Brooklyn,2023-10-19 11:09:00,Rat Activity
Initial,2,HEATH AVENUE,10463,40.87472373,-73.90352945,Bronx,2023-04-11 10:55:00,Passed
Compliance,1,EAST 5 STREET,10009,40.72456224,-73.98368556,Manhattan,2023-09-18 14:49:00,Passed
Initial,2,JACKSON AVENUE,10456,40.82100846,-73.90587662,Bronx,2023-09-21 15:20:00,Passed
Initial,3,EAST   35 STREET,11234,40.61004813,-73.93294576,Brooklyn,2023-12-12 14:25:00,Passed
Compliance,3,STUYVESANT AVENUE,11233,40.68061566,-73.93158019,Brooklyn,2023-01-05 12:16:00,Rat Activity
Initial,3,WILLOUGHBY AVENUE,11221,40.69560637,-73.93413959,Brooklyn,2023-11-17 15:28:00,Passed
Initial,2,YATES AVENUE,10469,40.86384182,-73.85480995,Bronx,2023-01-30 13:21:00,Passed
Initial,3,EAST   92 STREET,11236,40.64342608,-73.90735324,Brooklyn,2023-10-27 09:36:00,Passed
Initial,1,PAYSON AVENUE,10034,40.86894203,-73.92370963,Manhattan,2023-12-26 10:16:00,Rat Activity
Initial,1,AVENUE OF THE AMER,10011,40.73558361,-73.99814168,Manhattan,2023-04-28 15:24:00,Passed
Initial,1,WEST 82 STREET,10024,40.78302336,-73.97196801,Manhattan,2023-11-02 08:40:00,Passed
Initial,4,64 STREET,11377,40.74538577,-73.90028898,Queens,2023-08-22 15:01:00,Passed
Initial,1,WEST 123 STREET,10027,40.81178171,-73.95908076,Manhattan,2023-06-23 09:45:00,Passed
Compliance,2,MARION AVENUE,10458,40.86778005,-73.88606177,Bronx,2023-07-10 14:50:00,Rat Activity
Initial,1,2 AVENUE,10035,40.79815224,-73.93691635,Manhattan,2023-05-10 13:01:00,Rat Activity
Initial,1,WEST 159 STREET,10032,40.83365443,-73.94003373,Manhattan,2023-12-19 12:30:00,Passed
Initial,3,MONROE STREET,11216,40.68524565,-73.95239089,Brooklyn,2023-09-14 11:07:00,Rat Activity
Initial,2,OAK POINT AVENUE,10474,40.80997467,-73.88765305,Bronx,2023-10-03 08:10:00,Passed
Compliance,1,WEST  109 STREET,10025,40.80149275,-73.96225482,Manhattan,2023-09-27 12:20:00,Rat Activity
Initial,2,WEST 181 STREET,10453,40.85683216,-73.90850805,Bronx,2023-10-12 13:32:00,Passed
Initial,2,GRAND AVENUE,10453,40.8545324,-73.90891609,Bronx,2023-02-08 09:00:00,Passed
Initial,1,WEST 109 STREET,10025,40.80382196,-73.96773306,Manhattan,2023-09-07 08:30:00,Passed
Initial,3,GEORGE STREET,11206,40.70254839,-73.93031332,Brooklyn,2023-11-28 13:14:00,Rat Activity
Compliance,1,1 AVENUE,10075,40.77130822,-73.95344833,Manhattan,2023-03-28 15:38:00,Passed
Initial,1,BOWERY,10002,40.71790997,-73.99508307,Manhattan,2023-12-07 08:31:00,Passed
Initial,3,EASTERN PARKWAY,11216,40.6700374,-73.95373918,Brooklyn,2023-06-20 15:34:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69405704,-73.94761726,Brooklyn,2023-05-22 09:55:00,Passed
Initial,3,GREENE AVENUE,11221,40.68935299,-73.94289727,Brooklyn,2023-08-08 15:47:00,Passed
Initial,2,ST ANNS AVENUE,10455,40.81790012,-73.9111486,Bronx,2023-08-30 11:50:00,Passed
Compliance,1,AMSTERDAM AVENUE,10025,40.79883176,-73.96686503,Manhattan,2023-08-28 12:04:00,Rat Activity
Initial,1,ELIZABETH STREET,10012,40.72173067,-73.9945236,Manhattan,2023-01-27 11:01:00,Passed
Compliance,3,UTICA AVENUE,11203,40.65957673,-73.93123061,Brooklyn,2023-08-01 09:55:00,Rat Activity
Initial,3,FRANKLIN AVENUE,11205,40.69014696,-73.95716883,Brooklyn,2023-09-13 14:26:00,Passed
Initial,3,HIMROD STREET,11237,40.7016594,-73.91832608,Brooklyn,2023-07-19 12:19:00,Passed
Initial,3,PUTNAM AVENUE,11221,40.6872601,-73.92195316,Brooklyn,2023-05-29 09:26:00,Passed
Initial,2,JEROME AVENUE,10468,40.86320445,-73.9007118,Bronx,2023-04-07 12:16:00,Rat Activity
Compliance,4,ZOLLER ROAD,11434,40.68256427,-73.76268128,Queens,2023-08-28 10:00:00,Passed
Initial,1,1 AVENUE,10003,40.72472739,-73.98739073,Manhattan,2023-10-11 14:17:00,Passed
Initial,2,EAST 156 STREET,10474,40.81285684,-73.89361257,Bronx,2023-10-17 15:30:00,Passed
Initial,2,FINDLAY AVENUE,10456,40.83088177,-73.91346557,Bronx,2023-11-02 10:16:00,Passed
Initial,1,WEST 83 STREET,10024,40.78502493,-73.9747477,Manhattan,2023-08-03 09:45:00,Passed
Initial,1,WEST  109 STREET,10025,40.80270958,-73.96513654,Manhattan,2023-02-09 13:04:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69538231,-73.93592128,Brooklyn,2023-03-13 15:48:00,Passed
Initial,1,ST NICHOLAS AVENUE,10027,40.81285708,-73.95063023,Manhattan,2023-07-14 08:17:00,Passed
Initial,1,WEST 112 STREET,10025,40.80497111,-73.96465493,Manhattan,2023-02-17 10:40:00,Passed
Initial,3,NEW YORK AVENUE,11210,40.63715391,-73.94520842,Brooklyn,2023-09-14 14:37:00,Passed
Initial,1,AVENUE D,10009,40.72444,-73.97546344,Manhattan,2023-09-06 09:30:00,Rat Activity
Initial,4,73 STREET,11372,40.75199432,-73.89325538,Queens,2023-02-28 14:54:00,Passed
Compliance,2,BRADY AVENUE,10462,40.85226924,-73.86083941,Bronx,2023-03-27 15:58:00,Passed
Initial,3,ST JOHNS PLACE,11216,40.67173575,-73.95211578,Brooklyn,2023-06-07 09:55:00,Passed
Initial,1,WEST 77 STREET,10024,40.78101812,-73.97729489,Manhattan,2023-09-12 10:00:00,Passed
Initial,1,MADISON AVENUE,10037,40.80969436,-73.93773984,Manhattan,2023-03-15 08:17:00,Passed
Initial,3,LAFAYETTE AVENUE,11221,40.69064937,-73.9446234,Brooklyn,2023-01-11 15:49:00,Passed
Initial,2,CLINTON AVENUE,10457,40.84908067,-73.88654936,Bronx,2023-08-14 08:21:00,Passed
Compliance,1,3 AVENUE,10029,40.79358277,-73.94321201,Manhattan,2023-12-04 12:10:00,Passed
Compliance,4,44TH DR,11101,40.74881395,-73.95110736,Queens,2023-06-09 14:45:00,Rat Activity
Initial,1,3 AVENUE,10035,40.79882877,-73.93937536,Manhattan,2023-12-14 10:19:00,Passed
Compliance,3,ST MARKS AVENUE,11238,40.67636855,-73.95815472,Brooklyn,2023-04-18 14:24:00,Rat Activity
Initial,3,BEDFORD AVENUE,11205,40.68985252,-73.95521462,Brooklyn,2023-01-12 13:16:00,Rat Activity
Initial,1,MADISON AVENUE,10035,40.80734029,-73.93948317,Manhattan,2023-08-14 15:05:00,Rat Activity
Initial,1,EAST 118 STREET,10035,40.79811628,-73.93640351,Manhattan,2023-11-17 10:04:00,Passed
Initial,2,EAST  151 STREET,10455,40.81482287,-73.90718959,Bronx,2023-04-11 15:05:00,Rat Activity
Initial,2,TIEBOUT AVENUE,10458,40.85877321,-73.89620317,Bronx,2023-10-12 14:50:00,Passed
Compliance,3,WYCKOFF AVENUE,11237,40.70227804,-73.91599546,Brooklyn,2023-12-27 12:00:00,Rat Activity
Initial,1,EAST 117 STREET,10035,40.79898852,-73.94042265,Manhattan,2023-01-11 14:30:00,Passed
Compliance,1,EAST 106 STREET,10029,40.79199201,-73.94567278,Manhattan,2023-04-27 11:12:00,Rat Activity
Initial,1,WEST 44 STREET,10036,40.76044,-73.99336168,Manhattan,2023-07-27 10:20:00,Passed
Initial,4,BURNS STREET,11375,40.72090316,-73.85042906,Queens,2023-07-28 08:00:00,Passed
Initial,1,EAST 111 STREET,10029,40.79446582,-73.94169439,Manhattan,2023-09-15 13:58:00,Passed
Initial,4,MENAHAN STREET,11385,40.7037623,-73.91147804,Queens,2023-11-03 08:00:00,Failed for Other R
Initial,3,SPENCER PLACE,11216,40.68165636,-73.95454592,Brooklyn,2023-12-14 08:17:00,Passed
Initial,3,45 STREET,11220,40.65105766,-74.01262052,Brooklyn,2023-11-17 11:40:00,Rat Activity
Initial,5,LAKE AVENUE,10303,40.62632303,-74.1520312,Staten Island,2023-08-18 14:35:00,Failed for Other R
Initial,1,EAST 87 STREET,10128,40.77790505,-73.94974996,Manhattan,2023-10-13 11:08:00,Passed
Initial,4,95 STREET,11417,40.68003829,-73.84376458,Queens,2023-09-11 12:50:00,Rat Activity
Compliance,4,GATES AVENUE,11385,40.70155721,-73.91013935,Queens,2023-09-18 11:50:00,Passed
Initial,2,ALLERTON AVENUE,10469,40.86509245,-73.8376772,Bronx,2023-03-01 15:48:00,Passed
Compliance,3,PUTNAM AVENUE,11221,40.68756287,-73.91921601,Brooklyn,2023-12-07 11:13:00,Passed
Initial,1,ESPLANADE GDNS PLAZA,10039,40.82052699,-73.93614355,Manhattan,2023-11-16 16:20:00,Passed
Compliance,1,MADISON AVENUE,10029,40.79514698,-73.94838614,Manhattan,2023-12-04 14:33:00,Rat Activity
Compliance,3,DEKALB AVENUE,11237,40.70200196,-73.9214814,Brooklyn,2023-03-08 12:45:00,Rat Activity
Initial,1,CHARLTON STREET,10014,40.72701988,-74.00425375,Manhattan,2023-01-30 12:50:00,Passed
Initial,1,BROADWAY,10031,40.82177335,-73.9538573,Manhattan,2023-11-21 16:24:00,Passed
Initial,3,HART STREET,11221,40.69922959,-73.92536879,Brooklyn,2023-02-15 12:31:00,Passed
Initial,3,STANHOPE STREET,11221,40.69581775,-73.92523559,Brooklyn,2023-10-11 11:51:00,Passed
Compliance,2,CARTER AVENUE,10457,40.8466386,-73.90229444,Bronx,2023-12-06 12:00:00,Passed
Initial,5,FILLMORE STREET,10301,40.64317915,-74.09909646,Staten Island,2023-05-11 09:40:00,Passed
Initial,1,2 AVENUE,10029,40.78634874,-73.94555101,Manhattan,2023-10-17 10:49:00,Passed
Compliance,1,MORTON STREET,10014,40.73085424,-74.00599672,Manhattan,2023-05-31 15:25:00,Passed
Compliance,3,KNICKERBOCKER AVENUE,11237,40.70179755,-73.92363476,Brooklyn,2023-11-28 11:57:00,Rat Activity
Initial,1,WEST 136 STREET,10030,40.81651851,-73.94448575,Manhattan,2023-02-08 10:31:00,Passed
Initial,2,SOUTHERN BOULEVARD,10460,40.84979317,-73.88268774,Bronx,2023-12-19 15:26:00,Passed
Initial,2,MORRIS AVENUE,10456,40.82999984,-73.91598897,Bronx,2023-09-07 12:48:00,Rat Activity
Compliance,1,WEST   96 STREET,10025,40.79546299,-73.9737433,Manhattan,2023-03-09 12:47:00,Rat Activity
Initial,2,FISH AVENUE,10469,40.86013223,-73.84733466,Bronx,2023-02-13 11:58:00,Passed
Compliance,1,LENOX AVENUE,10026,40.80152926,-73.95004991,Manhattan,2023-10-26 13:01:00,Rat Activity
Initial,3,ELLERY STREET,11206,40.69940836,-73.94000348,Brooklyn,2023-08-04 11:32:00,Rat Activity
Initial,2,SHERIDAN AVENUE,10456,40.83580423,-73.91498419,Bronx,2023-12-07 14:45:00,Rat Activity
Initial,3,WILLOUGHBY AVENUE,11221,40.6981347,-73.93015566,Brooklyn,2023-09-08 10:22:00,Passed
Initial,2,EAST 234 STREET,10470,40.89698203,-73.86644613,Bronx,2023-02-16 11:55:00,Passed
Compliance,3,7 STREET,11215,40.67178906,-73.98822991,Brooklyn,2023-11-13 11:35:00,Rat Activity
Compliance,2,EAST 150 STREET,10455,40.81331455,-73.90540706,Bronx,2023-11-29 10:00:00,Rat Activity
Initial,2,EAST 236 STREET,10470,40.89800677,-73.86967427,Bronx,2023-02-15 09:07:00,Passed
Initial,3,KOSCIUSZKO STREET,11221,40.6930186,-73.93041707,Brooklyn,2023-05-08 12:10:00,Passed
Initial,3,MENAHAN STREET,11237,40.69676281,-73.91844029,Brooklyn,2023-09-14 15:00:00,Rat Activity
Compliance,4,SUTPHIN BOULEVARD,11434,40.68508236,-73.7930031,Queens,2023-05-11 12:30:00,Failed for Other R
Initial,1,LENOX AVENUE,10026,40.79991036,-73.951225,Manhattan,2023-10-05 09:33:00,Passed
Initial,2,EAST  150 STREET,10451,40.81770158,-73.92117456,Bronx,2023-09-26 14:05:00,Failed for Other R
Initial,2,MEAGHER AVENUE,10465,40.81840761,-73.81104876,Bronx,2023-05-22 12:20:00,Passed
Initial,3,HARMAN STREET,11237,40.70000737,-73.91877892,Brooklyn,2023-05-04 09:40:00,Rat Activity
Initial,4,34 STREET,11106,40.76037068,-73.9233652,Queens,2023-05-23 11:35:00,Rat Activity
Initial,2,BELMONT AVENUE,10458,40.85706013,-73.88431608,Bronx,2023-02-09 14:40:00,Passed
Initial,2,CLINTON PLACE,10453,40.85644799,-73.90523341,Bronx,2023-07-14 14:00:00,Passed
Initial,1,RIVINGTON STREET,10002,40.71926236,-73.98571789,Manhattan,2023-10-06 09:52:00,Passed
Compliance,3,STERLING PLACE,11238,40.67623531,-73.97109736,Brooklyn,2023-09-08 13:45:00,Passed
Initial,3,STERLING PLACE,11238,40.6756774,-73.96840096,Brooklyn,2023-05-25 09:20:00,Passed
Initial,3,5 AVENUE,11217,40.68055705,-73.97766092,Brooklyn,2023-11-15 11:50:00,Rat Activity
Initial,3,PATCHEN AVENUE,11221,40.69193283,-73.92785072,Brooklyn,2023-10-12 09:24:00,Passed
Compliance,1,WEST 74 STREET,10023,40.7781387,-73.9764293,Manhattan,2023-06-06 08:00:00,Rat Activity
Initial,1,WEST 87 STREET,10024,40.78679437,-73.97084334,Manhattan,2023-08-01 13:07:00,Passed
Compliance,3,BEDFORD AVENUE,11216,40.68680833,-73.95461091,Brooklyn,2023-11-27 15:00:00,Rat Activity
Initial,1,WEST 22 STREET,10011,40.74409786,-73.99769755,Manhattan,2023-06-23 12:47:00,Passed
Compliance,2,JEROME AVENUE,10453,40.85783597,-73.90420114,Bronx,2023-11-09 14:07:00,Rat Activity
Initial,1,WEST 147 STREET,10031,40.82688681,-73.94749422,Manhattan,2023-01-24 10:55:00,Passed
Initial,2,EAST 138 STREET,10454,40.80771513,-73.91963314,Bronx,2023-05-12 16:20:00,Passed
Initial,1,8 AVENUE,10030,40.81706274,-73.9461219,Manhattan,2023-09-12 14:47:00,Passed
Compliance,1,8 AVENUE,10001,40.75003195,-73.99504099,Manhattan,2023-08-17 08:41:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69435493,-73.94487996,Brooklyn,2023-08-16 13:57:00,Passed
Compliance,3,HIMROD STREET,11237,40.70046075,-73.91947802,Brooklyn,2023-06-28 14:18:00,Passed
Compliance,2,DAVIDSON AVENUE,10468,40.85910437,-73.90460058,Bronx,2023-10-27 08:15:00,Rat Activity
Initial,3,PULASKI STREET,11206,40.69236973,-73.94924852,Brooklyn,2023-08-03 08:00:00,Passed
Initial,1,WEST 143 STREET,10030,40.81982577,-73.93879254,Manhattan,2023-02-27 12:20:00,Passed
Initial,2,EAGLE AVENUE,10455,40.81665094,-73.91073842,Bronx,2023-09-08 16:15:00,Passed
Initial,3,VERNON AVENUE,11206,40.69605242,-73.93661664,Brooklyn,2023-01-04 11:45:00,Passed
Initial,3,EVERGREEN AVENUE,11206,40.70051885,-73.93298786,Brooklyn,2023-09-08 15:13:00,Passed
Initial,1,FORSYTH STREET,10002,40.71589252,-73.99412006,Manhattan,2023-11-22 09:02:00,Failed for Other R
Initial,3,HANCOCK STREET,11216,40.6830194,-73.94567897,Brooklyn,2023-12-06 15:09:00,Passed
Initial,5,JOHN STREET,10302,40.63758585,-74.14275381,Staten Island,2023-11-17 15:30:00,Passed
Compliance,2,WEST 181 STREET,10453,40.85664235,-73.9079733,Bronx,2023-11-30 14:50:00,Passed
Initial,1,WEST   74 STREET,10023,40.77817165,-73.97651234,Manhattan,2023-07-05 12:05:00,Passed
Initial,2,GERARD AVENUE,10451,40.82211412,-73.92800531,Bronx,2023-05-15 08:48:00,Passed
Initial,1,WEST 115 STREET,10026,40.80158172,-73.95076505,Manhattan,2023-03-02 15:10:00,Passed
Compliance,3,ST MARKS AVENUE,11216,40.67514625,-73.9492076,Brooklyn,2023-11-09 09:08:00,Rat Activity
