MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID
2022 / 09,Bronx,6,2217,132.2,179.1,,50.3,,,2
2022 / 09,Brooklyn,2,2662.2,546.3,380.3,46.6,25.3,,,3
2022 / 09,Brooklyn,8,2606.2,317.9,280.2,,19.9,,,3
2022 / 09,Manhattan,6,2808.5,600.2,402.2,6.7,,,,1
2022 / 09,Queens,9,3976.5,410.3,510.1,,62.9,,,4
2022 / 09,Bronx,1,2094.7,124.9,138.5,,,,,2
2022 / 09,Bronx,4,3709.6,241.3,320.5,,,,,2
2022 / 09,Bronx,3,2014.4,117.9,149.4,,,,,2
2022 / 09,Queens,10,3910.7,326.7,513.3,,,,,4
2022 / 09,Queens,13,5419.9,422.3,820.5,,,,,4
2022 / 09,Brooklyn,15,4630.3,527.6,480.7,,39.2,,,3
2022 / 09,Bronx,2,1495.9,111.1,155.4,,,,,2
2022 / 09,Brooklyn,7,3177.7,392,364.6,46.4,47.6,,,3
2022 / 09,Brooklyn,3,4335.4,485.8,335.2,,,,,3
2022 / 09,Brooklyn,17,4387.1,307.9,438.7,,,,,3
2022 / 09,Brooklyn,12,6682.2,857,357.2,,,,,3
2022 / 09,Manhattan,3,2750.9,376.2,282.1,,21.2,,,1
2022 / 09,Queens,6,2738.8,372.6,365,,,,,4
2022 / 09,Queens,1,3980,585.4,575,,,,,4
2022 / 09,Brooklyn,13,1997.6,183.1,239.9,,,,,3
2022 / 09,Queens,7,6809.6,767.6,757.9,,,,,4
2022 / 09,Brooklyn,14,4835.2,443.9,401,,,,,3
2022 / 09,Queens,14,3108.2,236.9,254,,,,,4
2022 / 09,Brooklyn,5,4598.7,252.8,428.1,,,,,3
2022 / 09,Bronx,5,3184.5,194,302.6,,,,,2
2022 / 09,Bronx,12,3905.8,330.9,555.1,,,,,2
2022 / 09,Manhattan,4,2372.3,523.1,367.2,,,,,1
2022 / 09,Brooklyn,11,5126.8,530.9,512.8,,,,,3
2022 / 09,Brooklyn,4,3320,261.6,382.8,,,,,3
2022 / 09,Bronx,9,3706.8,217,360.4,,,,,2
2022 / 09,Brooklyn,9,3010.3,318,260.8,,,,,3
2022 / 09,Bronx,11,3091,262.8,338.1,,,,,2
2022 / 09,Queens,8,3795.9,439.2,382.5,,,,,4
2022 / 09,Manhattan,9,2156.6,285.4,258.4,,19.7,,,1
2022 / 09,Queens,2,3114.3,451.7,398.7,,133.5,,,4
2022 / 09,Queens,4,4040.2,333,486.3,,,,,4
2022 / 09,Queens,5,4883.8,591.3,670.2,,92.9,,,4
2022 / 09,Manhattan,2,1816.1,427.1,260.6,,22,,,1
2022 / 09,Manhattan,11,2311.7,194.8,164.9,,11.3,,,1
2022 / 09,Manhattan,5,1276.8,286.5,163.8,,,,,1
2022 / 09,Queens,11,3073.4,425.9,434.5,,57.2,,,4
2022 / 09,Staten Island,3,5622.8,679.4,681.4,,22.3,,,5
2022 / 09,Brooklyn,1,5778.6,780,451.6,23.1,,,,3
2022 / 09,Staten Island,1,5370.8,543.7,691.1,,,,,5
2022 / 09,Bronx,10,2690.9,276.7,343.1,,,,,2
2022 / 09,Bronx,7,3474.5,259.2,426.5,,,,,2
2022 / 09,Manhattan,7,4357.7,1032.3,689.1,41.1,33.2,,,1
2022 / 09,Manhattan,1,1398.5,426.7,244,,,,,1
2022 / 09,Bronx,8,2200.3,297.5,341.7,38.7,,,,2
2022 / 09,Manhattan,10,2537.2,268.7,242.9,,,,,1
2022 / 10,Manhattan,11,2366.8,195.9,173,,9.9,,,1
2022 / 10,Queens,12,6567.3,459.7,857.2,219.9,,,,4
2022 / 10,Queens,7,6546.8,742.2,746.9,181,,,,4
2022 / 10,Queens,4,4007.4,306.9,445.8,26.7,,,,4
2022 / 10,Staten Island,2,4314.3,470.1,474.6,,38.3,,,5
2022 / 10,Queens,11,2966.5,437.2,419.2,131.1,68,,,4
2022 / 10,Brooklyn,5,4589.5,234.6,406.3,,,,,3
2022 / 10,Bronx,1,2078.8,123.9,136.2,,,,,2
2022 / 10,Bronx,11,2996.8,254.7,327.1,,,,,2
2022 / 10,Queens,13,5168.2,431.6,785.4,173.2,,,,4
2022 / 10,Queens,3,4707.3,343.7,467.2,33,,,,4
2022 / 10,Queens,8,3646.2,416.3,383.3,90.2,,,,4
2022 / 10,Staten Island,3,5503.8,660.8,614.5,,26.4,,,5
2022 / 10,Brooklyn,18,5355.1,514.2,584.7,,,,,3
2022 / 10,Bronx,9,3720.6,219.1,341.5,,,,,2
2022 / 10,Brooklyn,10,3442.8,439.2,420.8,,101.8,,,3
2022 / 10,Bronx,12,3779.6,308.5,522,,,,,2
2022 / 10,Brooklyn,15,4787.3,531.8,497.9,,38.2,,,3
2022 / 10,Brooklyn,11,5150.1,544.6,490.7,,,,,3
2022 / 10,Brooklyn,12,6915.4,747.8,367.1,,,,,3
2022 / 10,Queens,9,3824.6,422,509.9,118.3,128.1,,,4
2022 / 10,Brooklyn,1,5866.9,707,414.6,19.2,,,,3
2022 / 10,Brooklyn,2,2661.7,532.9,386.8,52.4,39,,,3
2022 / 10,Queens,14,2957.6,235.2,236.9,70.6,,,,4
2022 / 10,Manhattan,5,1312.5,273.9,160.7,,,,,1
2022 / 10,Bronx,3,1970.3,117.5,145.3,,,,,2
2022 / 10,Brooklyn,4,3248.8,255.2,365.1,,,,,3
2022 / 10,Brooklyn,17,4302.1,296.6,399.7,,,,,3
2022 / 10,Manhattan,1,1412.6,377.8,224.8,,,,,1
2022 / 10,Bronx,4,3783.7,242.7,327.7,,24.3,,,2
2022 / 10,Brooklyn,7,3202.4,388.7,362.4,48.2,70.8,,,3
2022 / 10,Manhattan,8,4988.2,1088.8,742.6,,,,,1
2022 / 10,Queens,5,4717.2,578.6,642.1,104.4,140,,,4
2022 / 10,Brooklyn,8,2657.9,308.3,264.9,,36.1,,,3
2022 / 10,Brooklyn,6,2137.4,527.8,381.3,95.5,46.5,,,3
2022 / 10,Brooklyn,13,2032,171.5,220.2,,,,,3
2022 / 10,Bronx,10,2627.5,275.9,330.6,,20.6,,,2
2022 / 10,Brooklyn,9,3135.8,272.1,233.4,,,,,3
2022 / 10,Manhattan,10,2543.9,237,216.5,,,,,1
2022 / 10,Manhattan,4,2382.8,468.8,335.7,,,,,1
2022 / 10,Manhattan,12,4520.4,392.6,428.2,,14.8,,,1
2022 / 10,Manhattan,2,1918.5,450.9,281,,27.3,,,1
2022 / 10,Queens,6,2638.4,361.2,357.4,64.3,,,,4
2022 / 10,Bronx,2,1489,90.8,121.3,,,,,2
2022 / 10,Brooklyn,3,4256.1,437.5,316.6,,,,,3
2022 / 10,Bronx,5,3194.3,198.6,312.7,,33.2,,,2
2022 / 10,Manhattan,9,2150.6,251.6,238.6,,21.3,,,1
2022 / 10,Queens,1,3958.9,596,579.9,56.7,,,,4
2022 / 10,Staten Island,1,5283.6,551.8,656,,,,,5
2022 / 10,Bronx,6,2216.7,126.7,171.4,,70.4,,,2
2022 / 10,Queens,10,3712.5,340.9,508.8,98.8,,,,4
2022 / 10,Brooklyn,16,2315.2,97.2,149.8,,,,,3
2022 / 10,Manhattan,7,4400,998.6,709.1,48.2,42.5,,,1
2022 / 10,Manhattan,3,2742,328,267.7,,25.5,,,1
2022 / 10,Queens,2,3098.1,442.2,387,29.6,226.5,,,4
2022 / 10,Bronx,7,3466.3,255.6,407.7,,13,,,2
2022 / 10,Manhattan,6,2834.6,517.3,363.5,9.1,,,,1
2022 / 10,Bronx,8,2211.8,285,336.7,31.6,,,,2
2022 / 10,Brooklyn,14,4798.4,456.5,422.2,,,,,3
2022 / 11,Manhattan,3,2756.2,298.8,252.9,,24,,,1
2022 / 11,Manhattan,10,2651.9,239.4,222.9,,,12,,1
2022 / 11,Staten Island,1,5260.1,509,604.2,,,325.9,,5
2022 / 11,Staten Island,3,5604.3,647.5,599,,30.2,453.5,,5
2022 / 11,Manhattan,2,1900.8,426.4,293.3,,25,,,1
2022 / 11,Brooklyn,3,4403.7,456.5,322.8,,,,,3
2022 / 11,Bronx,8,2333.4,298,351.8,56.3,,17.3,,2
2022 / 11,Manhattan,5,1280.8,277.4,186.7,,,,,1
2022 / 11,Brooklyn,2,2769,505.7,391.2,74,38.4,4.8,,3
2022 / 11,Brooklyn,8,2657.2,337.2,271.7,,37.1,,,3
2022 / 11,Queens,3,4713.3,327.4,449.2,68.8,,,,4
2022 / 11,Queens,14,2967.3,206.1,219.6,127.1,,,,4
2022 / 11,Queens,8,3707.8,383.7,365.5,216.1,,,,4
2022 / 11,Queens,5,4872.1,566.8,645.5,216.7,135.5,,,4
2022 / 11,Bronx,9,3841.5,209.2,314.5,,,11.5,,2
2022 / 11,Brooklyn,17,4297.6,285.1,384.8,,,15.7,,3
2022 / 11,Brooklyn,10,3574.3,410.9,406.7,,94.2,8.8,,3
2022 / 11,Queens,6,2716.1,343.9,335.9,165.8,,,,4
2022 / 11,Manhattan,12,4671,390.3,447.4,,21.1,,,1
2022 / 11,Queens,1,4042,557.7,565.9,140.8,,,,4
2022 / 11,Brooklyn,1,5877.8,636.5,381.9,27,,2.3,,3
2022 / 11,Brooklyn,14,4771.9,423.4,394,,,53.5,,3
2022 / 11,Queens,10,3708.2,303.2,487.9,219.4,,,,4
2022 / 11,Brooklyn,4,3263.5,234.7,353.7,,,,,3
2022 / 11,Bronx,5,3352.8,206,324.6,,71.9,,,2
2022 / 11,Manhattan,1,1368.4,310.8,197.1,,,,,1
2022 / 11,Bronx,2,1558.8,75.7,102.5,,,8.5,,2
2022 / 11,Brooklyn,11,5220.1,503.7,466.3,,,24.9,,3
2022 / 11,Brooklyn,5,4747.4,244.6,425.9,,,9.9,,3
2022 / 11,Manhattan,6,2776.6,446.7,322.2,9.9,,,,1
2022 / 11,Brooklyn,12,6779.3,741.6,312.4,,,15,,3
2022 / 11,Brooklyn,7,3237.6,367.3,349.1,52.5,69.6,7.7,,3
2022 / 11,Queens,2,3152.4,428.3,402.9,55.5,191.7,,,4
2022 / 11,Bronx,7,3590.2,255.6,418.3,,30.1,8.6,,2
2022 / 11,Manhattan,8,4991,1035.5,704.5,,,,,1
2022 / 11,Queens,13,5298.6,393.5,770.3,329.9,,,,4
2022 / 11,Bronx,11,3108.5,236.2,304.2,,,17.3,,2
2022 / 11,Manhattan,4,2333.2,399.1,302.7,,,,,1
2022 / 11,Bronx,6,2350.8,156.4,218.2,,66.7,,,2
2022 / 11,Brooklyn,15,4660,498.9,452.8,,27.9,42.9,,3
2022 / 11,Queens,12,6372.7,419.1,795.3,544.3,,,,4
2022 / 11,Staten Island,2,4236.2,442.3,454.1,,34.2,223.6,,5
2022 / 11,Bronx,3,2084.1,147.5,182.6,,,,,2
2022 / 11,Brooklyn,18,5435.9,484.6,536.4,,,185.6,,3
2022 / 11,Brooklyn,13,2028,171.6,221.2,,,9.9,,3
2022 / 11,Queens,11,3082.8,421.9,396.8,418.1,75.4,,,4
2022 / 11,Bronx,1,2209.1,126,143.2,,,,,2
2022 / 11,Brooklyn,16,2285.1,95.4,142.6,,,1.9,,3
2022 / 11,Queens,7,6597.9,691.3,705.3,381.2,,,,4
2022 / 11,Manhattan,7,4508.6,924,665.3,64.3,45.4,,,1
2022 / 11,Manhattan,9,2166.4,219.3,217.8,,25.6,,,1
2022 / 11,Bronx,4,4013.5,246.9,336.2,,62.1,,,2
2022 / 11,Manhattan,11,2444.2,214.8,188.8,,7.6,,,1
2022 / 11,Brooklyn,6,2173.6,489.3,364.6,138.5,51.9,7.5,,3
2022 / 11,Bronx,10,2757.3,248.6,310.1,,36.4,17.3,,2
2022 / 11,Bronx,12,3883.1,301.9,508.2,,,28.8,,2
2022 / 11,Queens,9,3792.6,394.2,488,276.7,126.5,,,4
2022 / 11,Queens,4,4081.1,299.4,439.1,51.8,,,,4
2022 / 11,Brooklyn,9,3030.1,267,229.3,,,5,,3
2022 / 12,Brooklyn,17,4354.4,382.8,458.9,,,22.9,,3
2022 / 12,Manhattan,8,4948.8,1262.6,833.4,,,,,1
2022 / 12,Queens,11,2865.7,497,438.1,175.5,67.2,,,4
2022 / 12,Queens,14,2980.9,302,272.3,79.7,,,,4
2022 / 12,Staten Island,1,5109.1,684.4,704.9,,,160.2,,5
2022 / 12,Bronx,2,1535.8,155.2,184.1,,,24,,2
2022 / 12,Manhattan,11,2465.7,231,182.3,,6.1,,,1
2022 / 12,Brooklyn,7,3164.5,432.6,391.6,61.4,64.5,4.4,,3
2022 / 12,Manhattan,12,4655.9,529.8,532.3,,16.1,,,1
2022 / 12,Staten Island,2,4029.7,583.6,514.2,,28.6,97.1,,5
2022 / 12,Queens,1,3989.4,682.7,613.3,104.3,,,,4
2022 / 12,Brooklyn,2,2718.8,620.4,423.7,71.9,35,4.8,,3
2022 / 12,Manhattan,5,1266.7,308.4,177.8,,,,,1
2022 / 12,Manhattan,9,2211.4,316.2,290.3,,22.4,,,1
2022 / 12,Brooklyn,1,5999.7,867.3,488.2,25.5,,1.4,,3
2022 / 12,Brooklyn,6,2157.1,633.4,433.2,126.3,42.9,4.2,,3
2022 / 12,Brooklyn,9,3057.2,356.3,278.2,,,4.3,,3
2022 / 12,Queens,12,6428,556.6,950.7,354.9,,,,4
2022 / 12,Queens,4,4001,395.8,546.2,25.9,,,,4
2022 / 12,Brooklyn,5,4661.7,273.2,476.1,,,5.1,,3
2022 / 12,Bronx,8,2314.7,352.7,366.8,50.6,,8.6,,2
2022 / 12,Bronx,9,3702.2,279,401,,,8.6,,2
2022 / 12,Queens,7A,,,,,,32.5,,
2022 / 12,Brooklyn,18,5416.7,642.4,683.6,,,86.4,,3
2022 / 12,Queens,7,6338.1,880.9,793.6,146.9,,,,4
2022 / 12,Queens,10,3593.7,407.6,533.1,127.1,,,,4
2022 / 12,Queens,5,4660.4,723.3,733.6,106.4,133,,,4
2022 / 12,Brooklyn,14,4845.6,488.2,435,,,41.1,,3
2022 / 12,Queens,2,3057.2,502.8,464.7,38.9,184.3,,,4
2022 / 12,Bronx,3,2063.4,134.9,136.8,,,,,2
2022 / 12,Manhattan,10,2663.2,307.1,258.5,,,22,,1
2022 / 12,Bronx,12,3790.7,380.5,587.1,,,14.4,,2
2022 / 12,Brooklyn,3,4372.7,519.8,343.8,,,,,3
2022 / 12,Queens,3,4695.1,455.2,552.1,37.9,,,,4
2022 / 12,Brooklyn,16,2317,132.4,197.8,,,2.4,,3
2022 / 12,Brooklyn,12,6886.9,864.6,374.8,,,17.1,,3
2022 / 12,Brooklyn,13,1989.4,206.1,241.2,,,15.7,,3
2022 / 12,Bronx,5,3333.7,251.1,323.7,,71.1,,,2
2022 / 12,Manhattan,4,2309.2,590,408.7,,,9.4,,1
2022 / 12,Bronx,1,2157.8,130.7,127.9,,,,,2
2022 / 12,Bronx,7,3581,324.3,458.1,,33.5,8.6,,2
2022 / 12,Queens,9,3725.1,479.8,529.4,137.7,122,,,4
2022 / 12,Queens,8,3546.5,474.5,415.1,143,,,,4
2022 / 12,Bronx,6,2322.1,141.3,170.1,,61.6,,,2
2022 / 12,Brooklyn,4,3174.6,281.2,393.8,,,,,3
2022 / 12,Bronx,10,2582.6,360.6,385.4,,29.4,8.6,,2
2022 / 12,Brooklyn,10,3430.9,519.5,481.3,,90.4,5.8,,3
2022 / 12,Brooklyn,8,2619.4,355.7,269.6,,25.6,6.6,,3
2022 / 12,Manhattan,6,2802,675.9,465.9,8.5,,,,1
2022 / 12,Manhattan,7,4422,1171.2,790.5,57.5,37.4,,,1
2022 / 12,Bronx,4,3950,266.9,318.1,,66.3,,,2
2022 / 12,Bronx,11,3017.8,326.9,380.4,,,8.6,,2
2022 / 12,Brooklyn,15,4509.6,612.1,513,,37.2,30.1,,3
2022 / 12,Queens,6,2682.1,455.5,409.8,103.3,,,,4
2022 / 12,Queens,13,5038.1,506.8,862,204.6,,,,4
2022 / 12,Brooklyn,11,5083.8,640.5,555.8,,,35.7,,3
2022 / 12,Manhattan,3,2641.1,375.5,300.2,,22,,,1
2022 / 12,Manhattan,1,1374.5,464.1,273.6,,,,,1
2022 / 12,Staten Island,3,5469.4,904.6,717.2,,25,155.2,,5
2022 / 12,Manhattan,2,1826.1,443.5,280.4,,26.8,,,1
2023 / 01,Brooklyn,9,2885.1,284.7,232.6,,,,12.9,3
2023 / 01,Brooklyn,5,4385.2,256.9,435,,,,5.3,3
2023 / 01,Bronx,11,2851.8,274.9,340.5,,,,12.9,2
2023 / 01,Bronx,10,2444.5,292.8,338.3,,36.7,,19.6,2
2023 / 01,Manhattan,10,2554.2,248.7,231.3,,,,14.4,1
2023 / 01,Brooklyn,7,3092.7,410.9,398.8,46.2,69.5,,16,3
2023 / 01,Queens,10,3458.5,358.6,511.3,,,,17.7,4
2023 / 01,Queens,13,4717.2,436.8,801.1,,,,25,4
2023 / 01,Manhattan,9,2097.4,225.6,236.4,,25.8,,12.7,1
2023 / 01,Manhattan,7,4305.5,953.4,727.9,48.7,41.8,,60.3,1
2023 / 01,Brooklyn,6,2136.6,526.3,403.9,104.8,56.6,,42.4,3
2023 / 01,Brooklyn,11,5014.6,583.7,544.2,,,,12.4,3
2023 / 01,Brooklyn,3,4244,483.6,341.6,,,,15.6,3
2023 / 01,Manhattan,8,4853.8,989.6,727.5,,,,75.1,1
2023 / 01,Brooklyn,12,6442.9,741.4,344,,,,4.8,3
2023 / 01,Bronx,1,2116.8,139.6,155,,,,3.4,2
2023 / 01,Bronx,3,2051,137.6,159.4,,,,4.2,2
2023 / 01,Queens,9,3649.3,441.2,520.6,,128.8,,13.5,4
2023 / 01,Manhattan,12,4485.8,405.8,465.7,,16.3,,44.8,1
2023 / 01,Staten Island,1,5084.7,591.6,681.4,,,,26.5,5
2023 / 01,Queens,3,4497.7,352.9,498.3,,,,22,4
2023 / 01,Manhattan,11,2387,197.2,172.8,,7.3,,11.2,1
2023 / 01,Brooklyn,18,4974.9,532.3,599.4,,,,8.5,3
2023 / 01,Brooklyn,13,1976.8,190.9,242.5,,,,3.6,3
2023 / 01,Manhattan,1,1341.9,352.8,221.8,,,,25.2,1
2023 / 01,Bronx,4,3882.3,275.5,351.3,,68.6,,6.2,2
2023 / 01,Bronx,6,2282.3,147.2,195.1,,63.4,,4.6,2
2023 / 01,Queens,6,2654.8,375.9,375,,,,10.2,4
2023 / 01,Manhattan,5,1247.2,260.4,169.2,,,,11.7,1
2023 / 01,Bronx,7,3508.3,290.1,455.6,,37.8,,7.8,2
2023 / 01,Brooklyn,14,4602.9,469.1,435.2,,,,9.1,3
2023 / 01,Queens,8,3441.1,419.1,391.5,,,,10.8,4
2023 / 01,Queens,11,2740.9,464.9,432.8,,72,,44.6,4
2023 / 01,Bronx,12,3623,336.8,550.2,,,,13.5,2
2023 / 01,Queens,1,4079.6,648.3,634.8,,,,35.1,4
2023 / 01,Bronx,9,3599.7,226,363.5,,,,14.7,2
2023 / 01,Staten Island,2,3944.6,508,503.7,,24.2,,18.6,5
2023 / 01,Brooklyn,2,2686.8,529.6,394.7,56.1,40,,41.5,3
2023 / 01,Queens,7,6169,764.6,773.8,,,,40.7,4
2023 / 01,Queens,12,6258.4,485,857.7,,,,13.5,4
2023 / 01,Brooklyn,1,5679.7,693,446.1,22.5,,,22.6,3
2023 / 01,Bronx,8,2239.1,315.5,381.8,32.1,,,7.2,2
2023 / 01,Queens,4,3981.5,332.3,499.5,,,,6.6,4
2023 / 01,Staten Island,3,5277.4,716.8,658.7,,26.3,,27.2,5
2023 / 01,Brooklyn,17,4132.6,309.6,435,,,,4.3,3
2023 / 01,Queens,2,3041.3,455.1,449,,201.6,,22.8,4
2023 / 01,Manhattan,4,2272.7,425.7,326,,,,24.3,1
2023 / 01,Brooklyn,8,2557.3,357.3,288.8,,20.8,,17.2,3
2023 / 01,Queens,14,3010.1,235.3,226.7,,,,13.5,4
2023 / 01,Brooklyn,10,3422.6,465.8,476.5,,91.2,,14.3,3
2023 / 01,Queens,5,4615.1,619.3,686.2,,139.8,,30,4
2023 / 01,Bronx,5,3254.9,221.3,348.1,,75.4,,7.6,2
2023 / 01,Manhattan,2,1783.7,418,288.8,,27.3,,28.3,1
2023 / 01,Manhattan,6,2736.8,473.4,345.7,7.6,,,22.5,1
2023 / 01,Brooklyn,15,4245.4,525.1,506.5,,68.2,,4.1,3
2023 / 01,Brooklyn,4,3123.8,264.4,360.6,,,,7.5,3
2023 / 01,Manhattan,3,2652.4,295.5,249.1,,25.2,,9.5,1
2023 / 01,Brooklyn,16,2189.6,97.7,150.4,,,,3.4,3
2023 / 01,Bronx,2,1497.2,97.8,131.5,,,15,4.5,2
2023 / 02,Bronx,5,2766.2,164.2,270.1,,62.6,,,2
2023 / 02,Brooklyn,1,5120.6,568.8,381.7,20.7,,,,3
2023 / 02,Manhattan,12,3869.4,343.6,407.7,,11.2,,,1
2023 / 02,Bronx,12,3001.7,243.6,452.9,,,,,2
2023 / 02,Queens,9,3108.1,335.4,409.5,,93.8,,,4
2023 / 02,Brooklyn,14,3946.4,364.5,353,,,,,3
2023 / 02,Brooklyn,7,2657.6,304.1,309.8,40.1,53.6,,,3
2023 / 02,Queens,6,2250.9,295,315.5,,,,,4
2023 / 02,Bronx,9,3071.9,177.8,298,,,,,2
2023 / 02,Manhattan,10,2185.8,205.4,207.5,,,,,1
2023 / 02,Bronx,8,1876.9,237.8,305.3,27.3,,,,2
2023 / 02,Manhattan,2,1610.8,342.4,252.2,,22.6,,,1
2023 / 02,Bronx,3,1723.4,112.3,132.6,,,,,2
2023 / 02,Bronx,4,3241.5,195,278.9,,62.9,,,2
2023 / 02,Queens,7,5231.7,582,617.6,,,,,4
2023 / 02,Manhattan,6,2434.2,430.2,337,8,,,,1
2023 / 02,Bronx,7,2974.3,225.7,377.2,,30.3,,,2
2023 / 02,Brooklyn,4,2713.8,202.7,310.4,,,,,3
2023 / 02,Queens,10,2885.6,253.8,398.6,,,,,4
2023 / 02,Brooklyn,17,3456.6,237.7,355.4,,,,,3
2023 / 02,Queens,13,3912.1,320.9,638.7,,,,,4
2023 / 02,Brooklyn,3,3605.6,408.4,272.2,,,,,3
2023 / 02,Manhattan,9,1830.7,198.1,217.3,,22.2,,,1
2023 / 02,Staten Island,3,4347.4,545.5,515.1,,22.2,,,5
2023 / 02,Bronx,6,1928.8,115.7,165.9,,50.3,,,2
2023 / 02,Brooklyn,11,4242.7,431.8,435.7,,,,,3
2023 / 02,Staten Island,2,3247.5,375.5,391.5,,19.5,,,5
2023 / 02,Bronx,1,1812.1,100.3,120.4,,,,,2
2023 / 02,Brooklyn,16,1846.4,79.1,134,,,,,3
2023 / 02,Manhattan,5,1098.7,221,155.7,,,,,1
2023 / 02,Manhattan,11,2068.8,171.2,154.1,,6.7,,,1
2023 / 02,Brooklyn,12,5814.4,600.7,300.1,,,,,3
2023 / 02,Brooklyn,5,3815.1,178,363.4,,,,,3
2023 / 02,Queens,11,2232.4,330,340,,55.8,,,4
2023 / 02,Queens,12,5309.4,366.4,700.3,,,,,4
2023 / 02,Queens,14,2452.9,175.8,189.2,,,,,4
2023 / 02,Queens,5,3871.3,471,554.4,,116.4,,,4
2023 / 02,Bronx,10,2053.6,217.1,277.3,,23,,,2
2023 / 02,Brooklyn,9,2553.4,235,203.9,,,,,3
2023 / 02,Queens,8,2937,324.5,322.8,,,,,4
2023 / 02,Brooklyn,10,2827.5,353.4,372.1,,72.5,,,3
2023 / 02,Brooklyn,6,1777.6,404.9,338.4,81.3,44.2,,,3
2023 / 02,Brooklyn,2,2344.1,429.7,352.8,47.5,33.1,,,3
2023 / 02,Manhattan,8,4238,855.1,651.9,,,,,1
2023 / 02,Brooklyn,8,2161.3,250,224.8,,20.7,,,3
2023 / 02,Queens,2,2578,359.7,370.6,,155,,,4
2023 / 02,Queens,1,3497.2,479.7,505.7,,,,,4
2023 / 02,Brooklyn,18,4222.7,407.6,495.9,,,,,3
2023 / 02,Queens,3,3831.7,289.6,423.3,,,,,4
2023 / 02,Manhattan,7,3785.3,788.7,636.8,50.8,32.5,,,1
2023 / 02,Staten Island,1,4157.2,441.6,529.7,,,,,5
2023 / 02,Brooklyn,13,1689.2,144.9,192.9,,,,,3
2023 / 02,Bronx,2,1257.1,82,118.1,,,,,2
2023 / 02,Brooklyn,15,3790.4,417.8,407.6,,76.4,,,3
2023 / 02,Queens,4,3321.3,261.6,430.7,,,,,4
2023 / 02,Manhattan,1,1192.3,306.7,212.5,,,,,1
2023 / 02,Manhattan,3,2325,265.8,247.5,,18.6,,,1
2023 / 02,Bronx,11,2369.2,209.6,281.8,,,,,2
2023 / 02,Manhattan,4,2074.2,387.4,315.3,,,,,1
2023 / 03,Brooklyn,10,3320,409.7,430,,109.1,,,3
2023 / 03,Manhattan,11,2383.2,210.3,180.6,,12.8,,,1
2023 / 03,Manhattan,12,4471.7,424.3,487.9,,26.8,,,1
2023 / 03,Queens,1,3991.3,565.2,572.5,14.3,,,,4
2023 / 03,Queens,8,3564.2,411.1,392,14.4,,,,4
2023 / 03,Brooklyn,16,2194.2,103.2,164.4,,,,,3
2023 / 03,Manhattan,5,1221.7,261.9,172.9,,,,,1
2023 / 03,Queens,12,6231.7,444.1,830.1,19.7,,,,4
2023 / 03,Queens,13,4715.5,398.4,759.9,21.1,,,,4
2023 / 03,Brooklyn,1,6132.4,696.1,435.8,23.6,,,,3
2023 / 03,Brooklyn,5,4491.6,216.5,438.2,,,,,3
2023 / 03,Bronx,12,3637.5,298.2,535.2,,,,,2
2023 / 03,Manhattan,7,4234.8,931.2,707.7,60.7,39.1,,,1
2023 / 03,Manhattan,10,2505.8,253.8,243.8,,,,,1
2023 / 03,Brooklyn,13,1982.3,172.4,229.5,,,,,3
2023 / 03,Brooklyn,3,4233.4,480.8,328.8,,,,,3
2023 / 03,Queens,10,3443,304.2,469.2,6.7,,,,4
2023 / 03,Queens,7,6027.9,682.2,714.5,23.4,,,,4
2023 / 03,Manhattan,6,2711.6,520.2,406.3,9.6,,,,1
2023 / 03,Queens,11,2651.4,390,399.3,25.3,84.9,,,4
2023 / 03,Bronx,4,3841.6,231.2,309.7,,83,,,2
2023 / 03,Bronx,5,3225.1,204,306.2,,96.4,,,2
2023 / 03,Queens,4,3868.4,304.2,474,5,,,,4
2023 / 03,Manhattan,2,1762.9,389.8,278.9,,35.4,,,1
2023 / 03,Brooklyn,17,4072.6,288.9,411.6,,,,,3
2023 / 03,Brooklyn,7,3030.7,363.4,359.6,50.1,77.6,,,3
2023 / 03,Brooklyn,6,2029.4,478.9,390.9,101.8,83.9,,,3
2023 / 03,Bronx,8,2213.9,282.4,338.4,40.9,,,,2
2023 / 03,Brooklyn,9,2927.8,291.5,250.5,,,,,3
2023 / 03,Queens,2,2935.6,416.1,394.4,4.2,236.5,,,4
2023 / 03,Bronx,6,2246,149.9,187.7,,68.8,,,2
2023 / 03,Queens,5,4445.2,555.6,646.2,15.6,168,,,4
2023 / 03,Manhattan,3,2679.6,318,304,,25.6,,,1
2023 / 03,Queens,9,3648.9,390.2,479.3,16.3,140.2,,,4
2023 / 03,Brooklyn,8,2504.7,283.9,255.2,,26.1,,,3
2023 / 03,Brooklyn,12,7455.8,770.5,386.9,,,,,3
2023 / 03,Brooklyn,4,3134.9,236.4,354.8,,,,,3
2023 / 03,Bronx,9,3597,219.5,354,,,,,2
2023 / 03,Manhattan,1,1319.5,363.6,246.4,,,,,1
2023 / 03,Staten Island,1,4950.3,519.4,621.9,,,,,5
2023 / 03,Staten Island,3,5066.9,653,616.1,,36.3,,,5
2023 / 03,Brooklyn,11,4946.5,514.7,500.6,,,,,3
2023 / 03,Brooklyn,15,4569,515.3,489.2,,111.9,,,3
